data,liczba_wzmianek,sredni_tone
2015-10-31,73.0,-0.18406220514391275
2015-11-01,56.0,-0.5917929970487743
2015-11-02,137.0,-0.6056804325797877
2015-11-03,188.0,-1.554745679256722
2015-11-04,215.0,-0.5755914590895773
2015-11-05,195.0,-0.93763522722676
2015-11-06,176.0,-1.6235091489208424
2015-11-07,81.0,-1.3714138119779578
2015-11-08,78.0,-1.5780984175402581
2015-11-09,162.0,-0.8216289788971937
2015-11-10,278.0,-4.203468381657766
2015-11-11,227.0,-3.4613797988456603
2015-11-12,139.0,-0.7140459744198836
2015-11-13,171.0,-1.3104802101914008
2015-11-14,89.0,-0.2264993003902404
2015-11-15,44.0,-0.8750728043604249
2015-11-16,111.0,-0.9832251342515387
2015-11-17,107.0,-0.5058008008602309
2015-11-18,133.0,-1.2384464370750372
2015-11-19,137.0,-1.0607656204022455
2015-11-20,145.0,-0.6608269965122794
2015-11-21,70.0,-0.830348506737938
2015-11-22,52.0,-0.7418457303507726
2015-11-23,113.0,-0.15814361233327415
2015-11-24,160.0,-0.35426216460740567
2015-11-25,114.0,-0.5033097428016041
2015-11-26,114.0,-0.5875449584126993
2015-11-27,94.0,-0.5377457242730992
2015-11-28,45.0,0.11571318340257862
2015-11-29,42.0,-0.6614068802913075
2015-11-30,140.0,-1.3362379676879574
2015-12-01,183.0,-1.8474431686132917
2015-12-02,145.0,-1.082079055687507
2015-12-03,114.0,-0.14099682491296517
2015-12-04,134.0,-0.11301139547218711
2015-12-05,55.0,-1.311383554961769
2015-12-06,44.0,-1.1147008723638032
2015-12-07,137.0,-1.6534273860532485
2015-12-08,215.0,-3.2693161699168347
2015-12-09,640.0,-1.6121575958170908
2015-12-10,269.0,-1.2051711766053266
2015-12-11,0.0,
2015-12-12,85.0,-0.13278783457315999
2015-12-13,48.0,-0.3995076494785139
2015-12-14,118.0,-0.4375856816072365
2015-12-15,139.0,-0.7086904621524932
2015-12-16,133.0,-0.46555253695134147
2015-12-17,156.0,-0.3969399590270751
2015-12-18,112.0,-0.5382048593303544
2015-12-19,67.0,0.37084025293724304
2015-12-20,43.0,-0.2937896747264647
2015-12-21,186.0,0.425799573177361
2015-12-22,234.0,-0.6719530043392599
2015-12-23,238.0,-0.23792877787973168
2015-12-24,194.0,-0.3168622205178917
2015-12-25,90.0,0.15320489357391934
2015-12-26,58.0,-0.8406429027884331
2015-12-27,74.0,-1.2119671167114099
2015-12-28,184.0,-0.4947025420656167
2015-12-29,186.0,-0.551584950740637
2015-12-30,222.0,-0.20860597567005457
2015-12-31,162.0,-0.7058822272072649
2016-01-01,70.0,-0.7235896113255221
2016-01-02,84.0,-0.1810173550149727
2016-01-03,70.0,-0.3982823679539909
2016-01-04,196.0,0.30462446103171953
2016-01-05,142.0,-0.05764792680285102
2016-01-06,268.0,-0.23292603094067305
2016-01-07,218.0,-1.0498470636023272
2016-01-08,272.0,-1.3969393841921574
2016-01-09,66.0,-1.1434025432810027
2016-01-10,80.0,-0.27548967176025263
2016-01-11,294.0,-0.9830345271936245
2016-01-12,354.0,-1.488502164626263
2016-01-13,296.0,-0.9844430231833324
2016-01-14,362.0,-0.6131045226158268
2016-01-15,308.0,-2.3870603922425477
2016-01-16,118.0,-1.7223624311615517
2016-01-17,114.0,-1.3844771570738497
2016-01-18,212.0,-1.0775102625374156
2016-01-19,276.0,-0.2927398335554864
2016-01-20,368.0,-0.8621708938140421
2016-01-21,314.0,-0.622136749646923
2016-01-22,324.0,-0.05442378516859256
2016-01-23,108.0,-0.6718106592058606
2016-01-24,102.0,-1.1989606693307813
2016-01-25,286.0,0.3686233870704316
2016-01-26,222.0,0.07680804570111721
2016-01-27,216.0,-1.1496751616799559
2016-01-28,312.0,-0.6054562616914936
2016-01-29,226.0,-0.0380413114714162
2016-01-30,84.0,-1.106545101029317
2016-01-31,86.0,-1.3048217351655635
2016-02-01,266.0,-1.2190497515298155
2016-02-02,398.0,-1.9049683843000806
2016-02-03,266.0,-0.5107573826693089
2016-02-04,270.0,-0.9075795376009368
2016-02-05,210.0,-0.11503421620018764
2016-02-06,74.0,-0.788223867275744
2016-02-07,96.0,-0.005596824700623652
2016-02-08,196.0,0.2718130579634501
2016-02-09,258.0,-0.21635635726150068
2016-02-10,212.0,-0.39974549126758313
2016-02-11,206.0,-0.1051881357005084
2016-02-12,224.0,-0.7967981256400785
2016-02-13,62.0,-1.0210972698522003
2016-02-14,70.0,-1.471301987077997
2016-02-15,192.0,-0.9828591510973897
2016-02-16,338.0,-0.1778345005607295
2016-02-17,412.0,-0.693633903351163
2016-02-18,922.0,-2.9513412385410454
2016-02-19,492.0,-1.8690795403789349
2016-05-02,4182.0,-0.8886786722768617
2016-05-03,2496.0,-0.8777305282166273
2016-05-04,1185.0,-0.8073210310887362
2016-05-05,1503.0,-0.7274532807163284
2016-05-06,1242.0,-0.7221964460408415
2016-05-07,570.0,-2.3566917482295984
2016-05-08,384.0,-0.8310774630007994
2016-05-09,615.0,-1.2806683337099993
2016-05-10,609.0,0.06852738191583238
2016-05-11,639.0,0.6675279079227191
2016-05-12,507.0,0.32801985093160474
2016-05-13,447.0,-0.5800436256107918
2016-05-14,216.0,-0.39194718698626374
2016-05-15,165.0,-0.23866255471467776
2016-05-16,318.0,-0.17719221460708615
2016-05-17,522.0,0.40296749917528923
2016-05-18,864.0,-0.889711299615483
2016-05-19,612.0,-0.9597328301058808
2016-05-20,525.0,-0.8970052942962223
2016-05-21,216.0,0.2637546342172602
2016-05-22,213.0,-0.39629554739488493
2016-05-23,450.0,-0.13745079875749686
2016-05-24,537.0,-0.5562428193717419
2016-05-25,558.0,-0.6163376713111087
2016-05-26,558.0,-1.355401946451292
2016-05-27,477.0,-0.8665526857351937
2016-05-28,171.0,-0.34197024396970466
2016-05-29,318.0,-0.1833242701164723
2016-05-30,864.0,-0.830927547164432
2016-05-31,1047.0,-1.4340039462627674
2016-06-01,741.0,-1.554339057381254
2016-06-02,501.0,-1.5680805167545402
2016-06-03,444.0,-1.0840511335223273
2016-06-04,276.0,-1.6141575354909354
2016-06-05,198.0,-0.2401956413566593
2016-06-06,858.0,-2.382018598571982
2016-06-07,681.0,-1.2080808195099304
2016-06-08,540.0,-0.8889162913946349
2016-06-09,762.0,-1.9227807001179156
2016-06-10,669.0,-2.8808002603022254
2016-06-11,174.0,-0.8195254156433985
2016-06-12,132.0,-0.8215313551067105
2016-06-13,756.0,-0.5367290801790726
2016-06-14,1041.0,-0.5921652128542811
2016-06-15,675.0,-0.685263099200993
2016-06-16,615.0,-0.2538744930964983
2016-06-17,660.0,-0.9958765629206957
2016-06-18,423.0,-2.20167413130062
2016-06-19,216.0,-0.903653985282714
2016-06-20,573.0,-0.7633389313947013
2016-06-21,591.0,-0.26688329291646307
2016-06-22,465.0,-1.0235642947392292
2016-06-23,780.0,-0.4607221484380893
2016-06-24,942.0,0.1924814795891571
2016-06-25,252.0,-0.7805609269390743
2016-06-26,174.0,-0.4925753330835396
2016-06-27,519.0,-0.3671380782709871
2016-06-28,582.0,-0.46351429759350055
2016-06-29,510.0,-0.1837629203615352
2016-06-30,381.0,0.4356659736413632
2016-07-01,360.0,-0.6445661125613846
2016-07-02,43.0,-0.9567381553061416
2016-07-03,46.0,-1.0113562105246208
2016-07-04,144.0,0.4912642762523316
2016-07-05,143.0,-0.7370890202770471
2016-07-06,159.0,-0.6140310945542576
2016-07-07,151.0,-0.05158121075597868
2016-07-08,143.0,0.0973509746357417
2016-07-09,82.0,0.6642545379510563
2016-07-10,61.0,0.5269547005537086
2016-07-11,175.0,-0.5032203498420259
2016-07-12,200.0,-0.02362494140555544
2016-07-13,155.0,-0.03993308750271955
2016-09-11,111.0,-0.19958209206216143
2016-09-12,200.0,-1.0149037958038845
2016-09-13,189.0,-0.42966536553197465
2016-09-14,160.0,-0.39342704279443275
2016-09-15,200.0,-0.5163332777382624
2016-09-16,142.0,-0.4789705687333896
2016-09-17,67.0,-0.9287558052127795
2016-09-18,60.0,-0.45864232813845934
2016-09-19,145.0,-0.8927890996257355
2016-09-20,203.0,-1.5068042113992701
2016-09-21,178.0,-1.5592109980644187
2016-09-22,203.0,-1.5863193750761146
2016-09-23,188.0,-1.0433191460958688
2016-09-24,66.0,-1.097595946742959
2016-09-25,58.0,-0.3095421550030096
2016-09-26,140.0,0.5937152475172451
2016-09-27,176.0,-0.3558292798139757
2016-09-28,222.0,-1.6618577287350915
2016-09-29,213.0,-1.1439636185810866
2016-09-30,196.0,0.0726619551318528
2016-10-01,77.0,-0.41468349605322435
2016-10-02,111.0,0.00705165202694264
2016-10-03,154.0,-0.32301069597993026
2016-10-04,241.0,-1.2392929065390508
2016-10-05,162.0,-0.9302776194335118
2016-10-06,148.0,-1.540175741518076
2016-10-07,147.0,-1.9210731793403393
2016-10-08,55.0,-1.9887774661970254
2016-10-09,66.0,-0.47053519789623205
2016-10-10,110.0,-0.6231343417628873
2016-10-11,144.0,-0.2897663461394043
2016-10-12,123.0,-0.03708866626984044
2016-10-13,162.0,-0.7098021074985411
2016-10-14,127.0,-0.9483646893259359
2016-10-15,58.0,-0.2670683080493935
2016-10-16,59.0,-0.8582400483855721
2016-10-17,127.0,-0.6270935718661886
2016-10-18,164.0,-0.2626193314363779
2016-10-19,126.0,0.2656378131812912
2016-10-20,158.0,-0.08600542530721444
2016-10-21,129.0,0.2827823078480049
2016-10-22,154.0,-3.835977285123235
2016-10-23,111.0,-3.621004389593734
2016-10-24,194.0,-0.28489713355400537
2016-10-25,156.0,-0.6240569834376823
2016-10-26,164.0,-1.2576786393999086
2016-10-27,244.0,0.5724123948546255
2016-10-28,193.0,-0.5521988045571957
2016-10-29,176.0,-0.3552377983204347
2016-10-30,90.0,-0.5526693898906138
2016-10-31,216.0,-0.5393005467716893
2016-11-01,169.0,-0.4856498129618544
2016-11-02,186.0,0.08072500885345041
2016-11-03,137.0,-0.7845441931580528
2016-11-04,130.0,-0.46586929542710065
2016-11-05,51.0,-0.5115295411734012
2016-11-06,60.0,-0.48477087504374655
2016-11-07,150.0,0.09486250231811973
2016-11-08,179.0,-0.4323761558269051
2016-11-09,200.0,-0.4773162367679272
2016-11-10,216.0,-0.7809393422184135
2016-11-11,148.0,-0.7311673249710996
2016-11-12,52.0,-0.2951742901094575
2016-11-13,68.0,0.007878428575477684
2016-11-14,109.0,-0.6511457996064582
2016-11-15,158.0,-0.3041363158802642
2016-11-16,220.0,0.6243221552846505
2016-11-17,147.0,0.09206981160442369
2016-11-18,151.0,-0.21824601618609502
2016-11-19,61.0,-0.7867666001582317
2016-11-20,56.0,0.49019397162627054
2016-11-21,136.0,-0.9300762735089199
2016-11-22,176.0,-0.51893181866242
2016-11-23,336.0,-0.313755477769211
2016-11-24,196.0,-0.8626802715417764
2016-11-25,256.0,-0.21918133958893574
2016-11-26,150.0,-0.2423027938419744
2016-11-27,162.0,-0.5272214759004559
2016-11-28,544.0,-1.7529157583947745
2016-11-29,706.0,-1.380019093496452
2016-11-30,374.0,-1.4174239288522938
2016-12-01,594.0,-1.2098219822707938
2016-12-02,338.0,-1.319919449466035
2016-12-03,186.0,-0.6472533168454278
2016-12-04,150.0,-0.36871541203306923
2016-12-05,519.0,-1.5472621298730922
2016-12-06,612.0,-1.7264580037269361
2016-12-07,618.0,-0.6057006020609795
2016-12-08,876.0,-0.48052991715730353
2016-12-09,693.0,-0.8129146460225872
2016-12-10,519.0,-1.0090022446504936
2016-12-11,471.0,-0.7007619523661991
2016-12-12,477.0,-1.19557896608996
2016-12-13,735.0,-1.959278285118704
2016-12-14,480.0,-1.1223974600131816
2016-12-15,546.0,-1.8418979903956993
2016-12-16,816.0,-0.30383607960990267
2016-12-17,2223.0,1.655145676149993
2016-12-18,210.0,-1.1678846940859147
2016-12-19,459.0,-0.5554462748005867
2016-12-20,537.0,-1.0695915967999474
2016-12-21,657.0,-0.8014309278856255
2016-12-22,588.0,-0.48752836193094573
2016-12-23,540.0,-0.31473039457009006
2016-12-24,225.0,-1.0214543369006306
2016-12-25,195.0,-0.8332069567626871
2016-12-26,291.0,-0.5746981949286617
2016-12-27,465.0,-0.640971342387704
2016-12-28,624.0,-1.0083633895804478
2016-12-29,540.0,-1.5071050142445903
2016-12-30,408.0,-1.1111897834818425
2016-12-31,471.0,-0.9246798185113964
2017-01-01,960.0,-1.2526124417743387
2017-01-02,762.0,-0.7743148212527793
2017-01-03,1020.0,-1.0450535586694296
2017-01-04,1056.0,-1.292546811214227
2017-01-05,1086.0,-0.9940837743544517
2017-01-06,1056.0,-1.2396724966938804
2017-01-07,441.0,-1.6288382747083872
2017-01-08,297.0,-0.7632420782244633
2017-01-09,1002.0,-1.8295903605542458
2017-01-10,768.0,-1.665179899383654
2017-01-11,882.0,-1.1339777557210926
2017-01-12,936.0,-1.2252430983803018
2017-01-13,723.0,-1.2382106704962224
2017-01-14,297.0,-1.8091524267010586
2017-01-15,384.0,-1.500289868156863
2017-01-16,642.0,-1.3648378943241724
2017-01-17,876.0,-1.5722105478992492
2017-01-18,792.0,-1.4136542028722205
2017-01-19,768.0,-0.7598567554429151
2017-01-20,507.0,-0.8168286963887251
2017-01-21,234.0,-0.3766043706000752
2017-01-22,195.0,-0.5565523201219966
2017-01-23,424.0,-1.2749002518986225
2017-01-24,534.0,-0.728353891006588
2017-01-25,430.0,-1.039657104885461
2017-01-26,426.0,-0.29777567793246734
2017-01-27,486.0,-1.4068446979185345
2017-01-28,178.0,-1.095970565513846
2017-01-29,204.0,-1.2261931317831252
2017-01-30,448.0,-1.3914191526865178
2017-01-31,476.0,-1.3484687104860729
2017-02-01,330.0,-1.182980573989211
2017-02-02,426.0,-0.4875100170302349
2017-02-03,352.0,-0.7228919123712649
2017-02-11,280.0,-1.2924010183823351
2017-02-12,152.0,-0.9907352883173296
2017-02-13,384.0,-1.605794252051208
2017-02-14,430.0,-1.2460060492954612
2017-02-15,404.0,-0.5876667480546998
2017-02-16,370.0,-1.518721803751088
2017-02-17,284.0,-0.22963268802655024
2017-02-18,158.0,-0.36768743572195034
2017-02-19,98.0,-0.607558638978217
2017-02-20,328.0,-0.49683380401430327
2017-02-21,368.0,-0.33358200483036593
2017-02-22,356.0,-0.1861879751343346
2017-02-23,340.0,0.22449334346787816
2017-02-24,514.0,-0.37337427316280275
2017-02-25,142.0,-1.1126534365155567
2017-02-26,188.0,-0.4428491958969411
2017-02-27,378.0,-0.02174796571327006
2017-02-28,538.0,-1.032570531756514
2017-03-01,416.0,0.052904861692770415
2017-03-02,424.0,-0.01892907193241719
2017-03-03,734.0,-0.14817520392787348
2017-03-04,264.0,-0.7822937600233515
2017-03-05,182.0,-1.0903248919442785
2017-03-06,514.0,-1.0780991961639252
2017-03-07,344.0,-0.4269903669539667
2017-03-08,438.0,-1.067856609418397
2017-03-09,334.0,0.037617407745093305
2017-03-10,482.0,-1.5015846409585871
2017-03-11,388.0,-1.0830472244785792
2017-03-12,176.0,-0.9351157204333757
2017-03-13,524.0,-0.6909132552438586
2017-03-14,470.0,-0.19760466119829867
2017-03-15,430.0,-1.2560872573598136
2017-03-16,372.0,-1.0230704816904466
2017-03-17,360.0,-1.0286296421900005
2017-03-18,206.0,-0.5382548038825313
2017-03-19,178.0,-0.9511237599063896
2017-03-20,428.0,-0.5502786782697798
2017-03-21,382.0,-0.6032256861986718
2017-03-22,562.0,-1.9415030824047135
2017-03-23,510.0,-2.254965444629037
2017-03-24,376.0,-1.895420004348124
2017-03-25,152.0,-2.0638073592986705
2017-03-26,476.0,-5.5303676153499035
2017-03-27,352.0,-1.3918648352527718
2017-03-28,322.0,-0.7787605233726081
2017-03-29,280.0,-1.0540943669722556
2017-03-30,352.0,-0.5071236671780219
2017-03-31,260.0,-0.4369342702101453
2017-04-01,114.0,-1.1550396246938543
2017-04-02,176.0,-1.5208616873681735
2017-04-03,398.0,-1.2529803766726195
2017-04-04,344.0,-0.6672027045272995
2017-04-05,422.0,-0.43372387851384764
2017-04-06,354.0,0.23217443984136105
2017-04-07,262.0,-0.42234176087277925
2017-04-08,132.0,-1.5169918493792915
2017-04-09,124.0,-0.9478517857401547
2017-04-10,356.0,-0.5972338530489482
2017-04-11,348.0,-1.2563959916092378
2017-04-12,414.0,-0.8394267023007411
2017-04-13,211.0,-1.1373377374827425
2017-04-14,118.0,-1.752610319581563
2017-04-15,69.0,-0.7434163010168546
2017-04-16,53.0,-0.7517518748373643
2017-04-17,117.0,-2.251701453647886
2017-04-18,137.0,-2.0110175516324946
2017-04-19,143.0,-1.6917858772237455
2017-04-20,140.0,-0.4461716374127646
2017-04-21,181.0,-2.168591909661134
2017-04-22,126.0,-2.141651384942267
2017-04-23,76.0,-1.4142475120636475
2017-04-24,221.0,-3.204838955302206
2017-04-25,165.0,-1.477384311270618
2017-04-26,180.0,-0.08347097876441985
2017-06-20,687.0,-0.6208078657454055
2017-06-21,684.0,-0.19791103100678828
2017-06-22,1341.0,-0.8671452392752224
2017-06-23,576.0,-0.30032793753430864
2017-06-24,258.0,-1.065563141710614
2017-06-25,192.0,-1.6116241097538213
2017-06-26,633.0,-0.09729299220243749
2017-06-27,2343.0,-3.622518858041708
2017-06-28,3945.0,-4.107886805275517
2017-06-29,1695.0,-3.1579158851552185
2017-06-30,1125.0,-3.4833656440615903
2017-07-01,531.0,-1.3883756928802389
2017-07-02,420.0,-1.0076969929910047
2017-07-03,822.0,-1.02948893806609
2017-07-04,546.0,-0.6364766327119362
2017-07-05,945.0,-3.303112119688002
2017-07-06,837.0,-2.592464387470408
2017-07-07,753.0,-1.229932216829843
2017-07-08,315.0,-1.2237643994882141
2017-07-09,234.0,-2.154173723899998
2017-07-10,708.0,-2.264476920388903
2017-07-11,1377.0,-3.469447319118009
2017-07-12,957.0,-0.46084516097690764
2017-07-13,774.0,-0.7462555709581974
2017-07-14,891.0,-1.5573956824883328
2017-07-15,357.0,-1.5269732122646753
2017-07-16,372.0,-1.139570600615131
2017-07-17,630.0,-0.6106827276226712
2017-07-18,654.0,-0.7728968273240127
2017-07-19,705.0,-0.6678512018186119
2017-07-20,1029.0,-1.8726122883702385
2017-07-21,870.0,-1.5760988317816325
2017-07-22,579.0,-0.6323363506978655
2017-07-23,504.0,-0.48282553862723365
2017-07-24,2088.0,-0.9076922562332062
2017-07-25,1155.0,-0.3194271542238674
2017-07-26,1398.0,-1.3472812130056944
2017-07-27,1404.0,-1.986944053666191
2017-07-28,990.0,-1.7118439866616564
2017-07-29,525.0,-1.156378724579146
2017-07-30,342.0,-0.6107949222787111
2017-07-31,774.0,-0.5173584118552912
2017-08-01,1221.0,-0.4354192801385669
2017-08-02,1233.0,-0.35386601803398093
2017-08-03,1011.0,-1.3996533565484857
2017-08-04,972.0,-2.1444653591647644
2017-08-05,474.0,-2.0159488874800062
2017-08-06,390.0,-2.0912342682338565
2017-08-07,1029.0,-1.2462448288895969
2017-08-08,1038.0,-0.822397590535277
2017-08-09,978.0,-0.48017270146161894
2017-08-10,861.0,-0.29175152009895244
2017-08-11,879.0,-0.549075695011706
2017-08-12,339.0,-0.7657542309735282
2017-08-13,285.0,-0.8556437042366736
2017-08-14,1056.0,-0.5628086704511692
2017-08-15,951.0,-0.125238166533703
2017-08-16,1095.0,-0.16479406787674925
2017-08-17,1401.0,-0.5418135514042767
2017-08-18,879.0,-0.6667730538417198
2017-08-19,435.0,-0.9705970257850483
2017-08-20,354.0,-0.489608461424071
2017-08-21,924.0,-0.2176561748780784
2017-08-22,1143.0,-0.18481818356650528
2017-08-23,849.0,-0.1411310002784725
2017-08-24,948.0,-0.5509592031670171
2017-08-25,774.0,-0.9870320253988729
2017-08-26,342.0,-0.5150234303262569
2017-08-27,237.0,0.0590613365418009
2017-08-28,687.0,0.17683755836860074
2017-08-29,966.0,0.10663925627705535
2017-08-30,1077.0,-0.07732357988208913
2017-08-31,951.0,-0.4813206563088801
2017-09-01,975.0,0.04345087283704862
2017-09-02,678.0,-0.8879969201284573
2017-09-03,561.0,-0.799827289400555
2017-09-04,1245.0,-0.6774168101756017
2017-09-05,1671.0,-1.3368752946808706
2017-09-06,1509.0,-0.008087384148937574
2017-09-07,1158.0,-0.4114853114392511
2017-09-08,1290.0,-1.0871949647423975
2017-09-09,630.0,-0.974656878313025
2017-09-10,429.0,-1.040574020892773
2017-09-11,1455.0,-1.3320219048225874
2017-09-12,2004.0,-1.625350126305106
2017-09-13,2241.0,-1.5750407905447559
2017-09-14,1884.0,-1.479790019333554
2017-09-15,2352.0,-1.7187649028301886
2017-09-16,756.0,-1.5258967549343425
2017-09-17,804.0,-1.1215706050503977
2017-09-18,1662.0,-0.6339833110892501
2017-09-19,1956.0,-1.7641673330443557
2017-09-20,1245.0,-0.8714500210074587
2017-09-21,1272.0,-0.25916451031206195
2017-09-22,1170.0,-1.4271975754896102
2017-09-23,582.0,-0.5987889878732
2017-09-24,477.0,0.10987374823405713
2017-09-25,1071.0,-0.7440521855377766
2017-09-26,1257.0,-0.6236891122590146
2017-09-27,1524.0,-0.5702772260979344
2017-09-28,1473.0,-0.25648514485455776
2017-09-29,1908.0,-2.2815693285840917
2017-09-30,741.0,-1.445428755076653
2017-10-01,600.0,-1.5932628234381376
2017-10-02,1134.0,-0.750701333112572
2017-10-03,1338.0,0.05790673468286099
2017-10-04,1446.0,-1.6023372177320572
2017-10-05,1032.0,-0.5319433911725706
2017-10-06,1215.0,-0.39994086800438006
2017-10-07,573.0,-0.3571909974354943
2017-10-08,453.0,0.03267892043424564
2017-10-09,954.0,-0.27692237008051657
2017-10-10,1422.0,-0.7046519708626564
2017-10-11,1620.0,-1.3328047111950425
2017-10-12,1707.0,-0.6381064824861613
2017-10-13,2160.0,-0.3834606542621685
2017-10-14,531.0,-0.0001708250285444725
2017-10-15,570.0,-0.576489444607611
2017-10-16,1386.0,-0.42089604665808217
2017-10-17,1662.0,-1.1354942102623464
2017-10-18,1554.0,-0.9325552733599767
2017-10-28,157.0,-0.49483376089679937
2017-10-29,197.0,-0.8798888404290788
2017-10-30,440.0,-0.6592943276978431
2017-10-31,604.0,-0.5151131860839363
2017-11-01,693.0,-0.2827081492706267
2017-11-02,545.0,-0.6413935960661171
2017-11-03,522.0,-0.8081122979771256
2017-11-04,299.0,-1.4935147297094316
2017-11-05,199.0,-0.5794843527707502
2017-11-06,538.0,-0.39719355733653544
2017-11-07,1620.0,-0.189039022862912
2017-11-08,1968.0,-0.7818262100573508
2017-11-09,1734.0,-0.7408381075440518
2017-11-10,1293.0,-0.860088746099794
2017-11-11,540.0,-0.7835874462142404
2017-11-12,390.0,-0.9325243871211187
2017-11-13,2013.0,-1.4301464953230616
2017-11-14,1506.0,-0.35225791367575265
2017-11-15,1950.0,-0.6973155269556167
2017-11-16,1704.0,-0.32296884385010743
2017-11-17,1815.0,-0.7206369250140814
2017-11-18,591.0,-0.7940140227366302
2017-11-19,558.0,-0.49268134050527584
2017-11-20,1833.0,-0.1802010086861358
2017-11-21,2019.0,-0.2446380726973977
2017-11-22,2142.0,-0.8531902161889727
2017-11-23,1461.0,0.14742043255815304
2017-11-24,1035.0,-0.0019457874939107413
2017-11-25,537.0,-0.21225641486562882
2017-11-26,1302.0,-0.2757252300053797
2017-11-27,2865.0,-0.31638176978728155
2017-11-28,3075.0,-0.5254982880578924
2017-11-29,5535.0,-0.6871947307583728
2017-11-30,4380.0,-0.8465859252485209
2017-12-01,3882.0,-1.0328448498919518
2017-12-02,1752.0,-1.033634604776167
2017-12-03,1452.0,-0.8724074497728718
2017-12-04,4377.0,-1.0078071312680759
2017-12-05,3093.0,-0.7755239899154522
2017-12-06,4587.0,-1.4264536151561558
2017-12-07,6912.0,-1.3270469480707785
2017-12-08,6966.0,-1.1735804566003392
2017-12-09,2046.0,-1.0786200621441764
2017-12-10,2151.0,-0.8768262045448809
2017-12-11,8070.0,-0.9192266888794938
2017-12-12,5907.0,-0.6682892517606959
2017-12-13,6666.0,-1.198967033365209
2017-12-14,4551.0,-1.0448440818182174
2017-12-15,6009.0,-1.838750525998004
